"","book","chapter","chapter_number","chapter_cn","word"
"1740","zhuangzi","xu-wu-gui",24,"徐無鬼","知士無思慮之變則不樂，辯士無談說之序則不樂，察士無淩誶之事則不樂，皆囿於物者也。招世之士興朝，中民之士榮官，筋力之士矜難，勇敢之士奮患，兵革之士樂戰，枯槁之士宿名，法律之士廣治，禮教之士敬容，仁義之士貴際。農夫無草萊之事則不比，商賈無市井之事則不比。庶人有旦暮之業則勸，百工有器械之巧則壯。錢財不積則貪者憂，權勢不尤則夸者悲。勢物之徒樂變，遭時有所用，不能無為也。此皆順比於歲，不物於易者也，馳其形性，潛之萬物，終身不反，悲夫！"
"1741","zhuangzi","xu-wu-gui",24,"徐無鬼","莊子曰：「射者非前期而中，謂之善射，天下皆羿也，可乎？」惠子曰：「可。」莊子曰：「天下非有公是也，而各是其所是，天下皆堯也，可乎？」惠子曰：「可。」"
"1742","zhuangzi","xu-wu-gui",24,"徐無鬼","莊子曰：「然則，儒、墨、楊、秉四，與夫子為五，果孰是邪？或者若魯遽者邪？其弟子曰：『我得夫子之道矣，吾能冬爨鼎而夏造冰矣。』魯遽曰：『是直以陽召陽，以陰召陰，非吾所謂道也。吾示子乎吾道。』於是為之調瑟，廢一於堂，廢一於室，鼓宮宮動，鼓角角動，音律同矣。夫或改調一弦，於五音無當也，鼓之二十五弦皆動，未始異於聲，而音之君已。且若是者邪？」"
"1743","zhuangzi","xu-wu-gui",24,"徐無鬼","惠子曰：「今夫儒、墨、楊、秉，且方與我以辯，相拂以辭，相鎮以聲，而未始吾非也，則奚若矣？」莊子曰：「齊人蹢子於宋者，其命閽也不以完，其求鈃鍾也以束縛，其求唐子也而未始出域，有遺類矣夫！楚人寄而蹢閽者，夜半於無人之時而與舟人鬥，未始離於岑，而足以造於怨也。」"
"1744","zhuangzi","xu-wu-gui",24,"徐無鬼","莊子送葬，過惠子之墓，顧謂從者曰：「郢人堊慢其鼻端若蠅翼，使匠石斲之。匠石運斤成風，聽而斲之，盡堊而鼻不傷，郢人立不失容。宋元君聞之，召匠石曰：『嘗試為寡人為之。』匠石曰：『臣則嘗能斲之。雖然，臣之質死久矣。』自夫子之死也，吾無以為質矣，吾無與言之矣。」"
"1745","zhuangzi","xu-wu-gui",24,"徐無鬼","管仲有病，桓公問之曰：「仲父之病病矣，可不謂云，至於大病，則寡人惡乎屬國而可？」管仲曰：「公誰欲與？」公曰：「鮑叔牙。」曰：「不可。其為人，絜廉善士也，其於不己若者不比之；又一聞人之過，終身不忘。使之治國，上且鉤乎君，下且逆乎民。其得罪於君也，將弗久矣。」公曰：「然則孰可？」對曰：「勿已，則隰朋可。其為人也，上忘而下畔，愧不若黃帝而哀不己若者。以德分人謂之聖，以財分人謂之賢。以賢臨人，未有得人者也；以賢下人，未有不得人者也。其於國有不聞也，其於家有不見也。勿已，則隰朋可。」"
"1746","zhuangzi","xu-wu-gui",24,"徐無鬼","吳王浮於江，登乎狙之山。眾狙見之，恂然棄而走，逃於深蓁。有一狙焉，委蛇攫搔，見巧乎王王射之，敏給搏捷矢。王命相者趨射，狙執死。王顧謂其友顏不疑曰：「之狙也，伐其巧、恃其便，以敖予，以至此殛也。戒之哉！嗟乎，無以汝色驕人哉！」顏不疑歸而師董梧，以助其色，去樂辭顯，三年而國人稱之。"
"1747","zhuangzi","xu-wu-gui",24,"徐無鬼","南伯子綦隱几而坐，仰天而噓。顏成子入見曰：「夫子，物之尤也。形固可使若槁骸，心固可使若死灰乎？」曰：「吾嘗居山穴之中矣。當是時也，田禾一覩我，而齊國之眾三賀之。我必先之，彼故知之；我必賣之，彼故鬻之。若我而不有之，彼惡得而知之？若我而不賣之，彼惡得而鬻之？嗟乎！我悲人之自喪者，吾又悲夫悲人者，吾又悲夫悲人之悲者，其後而日遠矣。」"
"1748","zhuangzi","xu-wu-gui",24,"徐無鬼","仲尼之楚，楚王觴之，孫叔敖執爵而立，市南宜僚受酒而祭曰：「古之人乎！於此言已。」曰：「丘也聞不言之言矣，未之嘗言，於此乎言之。市南宜僚弄丸而兩家之難解，孫叔敖甘寢秉羽而郢人投兵。丘願有喙三尺。」"
"1749","zhuangzi","xu-wu-gui",24,"徐無鬼","彼之謂不道之道，此之謂不言之辯。故德總乎道之所一，而言休乎知之所不知，至矣。道之所一者，德不能同也；知之所不能知者，辯不能舉也。名若儒、墨而凶矣。故海不辭東流，大之至也。聖人并包天地，澤及天下，而不知其誰氏。是故生無爵，死無諡，實不聚，名不立，此之謂大人。"
"1750","zhuangzi","xu-wu-gui",24,"徐無鬼","狗不以善吠為良，人不以善言為賢，而況為大乎！夫為大不足以為大，而況為德乎！夫大備矣，莫若天地；然奚求焉，而大備矣。知大備者，無求、無失、無棄，不以物易己也。反己而不窮，循古而不摩，大人之誠。"
"1751","zhuangzi","xu-wu-gui",24,"徐無鬼","子綦有八子，陳諸前，召九方歅曰：「為我相吾子，孰為祥？」九方歅曰：「梱也為祥。」子綦瞿然喜曰：「奚若？」曰：「梱也將與國君同食以終其身。」子綦索然出涕曰：「吾子何為以至於是極也！」九方歅曰：「夫與國君同食，澤及三族，而況父母乎？今夫子聞之而泣，是禦福也。子則祥矣，父則不祥。」"
"1752","zhuangzi","xu-wu-gui",24,"徐無鬼","子綦曰：「歅！汝何足以識之？而梱祥邪，盡於酒肉，入於鼻口矣。而何足以知其所自來？吾未嘗為牧而牂生於奧，未嘗好田而鶉生於宎，若勿怪，何邪？吾所與吾子遊者，遊於天地。吾與之邀樂於天，吾與之邀食於地；吾不與之為事，不與之為謀，不與之為怪；吾與之乘天地之誠而不以物與之相攖，吾與之一委蛇而不與之為事所宜。今也然有世俗之償焉！凡有怪徵者，必有怪行。殆乎！非我與吾子之罪，幾天與之也！吾是以泣也。」"
"1753","zhuangzi","xu-wu-gui",24,"徐無鬼","無幾何而使梱之於燕，盜得之於道，全而鬻之則難，不若刖之則易，於是乎刖而鬻之於齊，適當渠公之街，然身食肉而終。"
"1754","zhuangzi","xu-wu-gui",24,"徐無鬼","齧缺遇許由，曰：「子將奚之？」曰：「將逃堯。」曰：「奚謂邪？」曰：「夫堯，畜畜然仁，吾恐其為天下笑。後世其人與人相食與！夫民不難聚也，愛之則親，利之則至，譽之則勸，致其所惡則散。愛利出乎仁義，捐仁義者寡，利仁義者眾。夫仁義之行，唯且無誠，且假乎禽貪者器。是以一人之斷制利天下，譬之猶一覕也。夫堯知賢人之利天下也，而不知其賊天下也，夫唯外乎賢者知之矣。」"
"1755","zhuangzi","xu-wu-gui",24,"徐無鬼","有暖姝者，有濡需者，有卷婁者。"
"1756","zhuangzi","xu-wu-gui",24,"徐無鬼","所謂暖姝者，學一先生之言，則暖暖姝姝而私自說也，自以為足矣，而未知未始有物也，是以謂暖姝者也。"
"1757","zhuangzi","xu-wu-gui",24,"徐無鬼","濡需者，豕蝨是也。擇疏鬣，自以為廣宮大囿，奎蹄曲隈，乳閒股腳，自以為安室利處，不知屠者之一旦鼓臂、布草、操煙火，而己與豕俱焦也。此以域進，此以域退，此其所謂濡需者也。"
"1758","zhuangzi","xu-wu-gui",24,"徐無鬼","卷婁者，舜也。羊肉不慕蟻，蟻慕羊肉，羊肉羶也。舜有羶行，百姓悅之，故三徙成都，至鄧之虛而十有萬家。堯聞舜之賢，舉之童土之地，曰冀得其來之澤。舜舉乎童土之地，年齒長矣，聰明衰矣，而不得休歸，所謂卷婁者也。"
"1759","zhuangzi","xu-wu-gui",24,"徐無鬼","是以神人惡眾至，眾至則不比，不比則不利也。故無所甚親，無所甚疏，抱德煬和，以順天下，此謂真人。於蟻棄知，於魚得計，於羊棄意。以目視目，以耳聽耳，以心復心，若然者，其平也繩，其變也循。古之真人，以天待之，不以人入天。"
"1760","zhuangzi","xu-wu-gui",24,"徐無鬼","古之真人，得之也生，失之也死；得之也死，失之也生。藥也，其實堇也。桔梗也，雞壅也，豕零也，是時為帝者也，何可勝言！"
"1761","zhuangzi","xu-wu-gui",24,"徐無鬼","句踐也以甲楯三千，棲於會稽。唯種也能知亡之所以存，唯種也不知身之所以愁。故曰：鴟目有所適，鶴脛有所節，解之也悲。故曰：風之過河也有損焉，日之過河也有損焉。請只風與日相與守河，而河以為未始其攖也，恃源而往者也。故水之守土也審，影之守人也審，物之守物也審。"
"1762","zhuangzi","xu-wu-gui",24,"徐無鬼","故目之於明也殆，耳之於聰也殆，心之於殉也殆。凡能其於府也殆，殆之成也不給改。禍之長也茲萃，其反也緣功，其果也待久。而人以為己寶，不亦悲乎！故有亡國戮民無已，不知問是也。"
"1763","zhuangzi","xu-wu-gui",24,"徐無鬼","故足之於地也踐，雖踐，恃其所不蹍而後善博也；人之於知也少，雖少，恃其所不知而後知天之所謂也。知大一，知大陰，知大目，知大均，知大方，知大信，知大定，至矣。大一通之，大陰解之，大目視之，大均緣之，大方體之，大信稽之，大定持之。"
"1764","zhuangzi","xu-wu-gui",24,"徐無鬼","盡有天，循有照，冥有樞，始有彼。則其解之也似不解之者，其知之也似不知之也，不知而後知之。其問之也，不可以有崖，而不可以無崖。頡滑有實，古今不代，而不可以虧，則可不謂有大揚搉乎！闔不亦問是已，奚惑然為！以不惑解惑，復於不惑，是尚大不惑。"
"1765","zhuangzi","ze-yang",25,"則陽","則陽游於楚，夷節言之於王，王未之見，夷節歸。彭陽見王果曰：「夫子何不譚我於王？」王果曰：「我不若公閱休。」彭陽曰：「公閱休奚為者邪？」曰：「冬則擉鱉於江，夏則休乎山樊。有過而問者，曰：『此予宅也。』夫夷節已不能，而況我乎！吾又不若夷節。夫夷節之為人也，無德而有知，不自許，以之神其交，固顛冥乎富貴之地，非相助以德，相助消也。夫凍者假衣於春，暍者反冬乎冷風。夫楚王之為人也，形尊而嚴，其於罪也，無赦如虎，非夫佞人、正德，其孰能橈焉！故聖人，其窮也使家人忘其貧，其達也使王公忘其爵祿而化卑。其於物也，與之為娛矣；其於人也，樂物之通而保己焉。故或不言而飲人以和，與人並立而使人化。父子之宜，彼其乎歸居，而一閒其所施。其於人心者，若是其遠也。故曰待公閱休。」"
"1766","zhuangzi","ze-yang",25,"則陽","聖人達綢繆，周盡一體矣，而不知其然，性也。復命搖作而以天為師，人則從而命之也。憂乎知而所行恆無幾時，其有止也若之何？"
"1767","zhuangzi","ze-yang",25,"則陽","生而美者，人與之鑑，不告則不知其美於人也。若知之，若不知之，若聞之，若不聞之，其可喜也終無已，人之好之亦無已，性也。聖人之愛人也，人與之名，不告則不知其愛人也。若知之，若不知之，若聞之，若不聞之，其愛人也終無已，人之安之亦無已，性也。"
"1768","zhuangzi","ze-yang",25,"則陽","舊國舊都，望之暢然；雖使丘陵草木之緡，入之者十九，猶之暢然。況見見聞聞者也？以十仞之臺縣眾閒者也！"
"1769","zhuangzi","ze-yang",25,"則陽","冉相氏得其環中以隨成，與物無終無始，無幾無時日。與物化者，一不化者也，闔嘗舍之！夫師天而不得師天，與物皆殉，其以為事也若之何？夫聖人未始有天，未始有人，未始有始，未始有物，與世偕行而不替，所行之備而不洫，其合之也若之何？"
"1770","zhuangzi","ze-yang",25,"則陽","湯得其司御門尹登恆為之傅之，從師而不囿，得其隨成；為之司其名之名，嬴法得其兩見。仲尼之盡慮，為之傅之。"
"1771","zhuangzi","ze-yang",25,"則陽","容成氏曰：「除日無歲，無內無外。」"
"1772","zhuangzi","ze-yang",25,"則陽","魏瑩與田侯牟約，田侯牟背之。魏瑩怒，將使人刺之。"
"1773","zhuangzi","ze-yang",25,"則陽","犀首聞而恥之，曰：「君為萬乘之君也，而以匹夫從讎！衍請受甲二十萬，為君攻之，虜其人民，係其牛馬，使其君內熱發於背，然後拔其國。忌也出走，然後抶其背，折其脊。」"
"1774","zhuangzi","ze-yang",25,"則陽","季子聞而恥之，曰：「築十仞之城，城者既十仞矣，則又壞之，此胥靡之所苦也。今兵不起七年矣，此王之基也。衍亂人，不可聽也。」"
"1775","zhuangzi","ze-yang",25,"則陽","華子聞而醜之，曰：「善言伐齊者，亂人也；善言勿伐者，亦亂人也；謂伐之與不伐亂人也者，又亂人也。」王曰：「然則若何？」曰：「君求其道而已矣。」"
"1776","zhuangzi","ze-yang",25,"則陽","惠子聞之而見戴晉人。戴晉人曰：「有所謂蝸者，君知之乎？」曰：「然。」「有國於蝸之左角者曰觸氏，有國於蝸之右角者曰蠻氏，時相與爭地而戰，伏尸數萬，逐北旬有五日而後反。」君曰：「噫！其虛言與？」曰：「臣請為君實之。君以意在四方上下有窮乎？」君曰：「無窮。」曰：「知遊心於無窮，而反在通達之國，若存若亡乎？」君曰：「然。」曰：「通達之中有魏，於魏中有梁，於梁中有王。王與蠻氏，有辯乎？」君曰：「無辯。」客出而君惝然若有亡也。"
"1777","zhuangzi","ze-yang",25,"則陽","客出，惠子見。君曰：「客，大人也，聖人不足以當之。」惠子曰：「夫吹筦也，猶有嗃也；吹劍首者，吷而已矣。堯、舜，人之所譽也；道堯、舜於戴晉人之前，譬猶一吷也。」"
"1778","zhuangzi","ze-yang",25,"則陽","孔子之楚，舍於蟻丘之漿。其鄰有夫妻臣妾登極者，子路曰：「是稯稯何為者邪？」仲尼曰：「是聖人僕也。是自埋於民，自藏於畔。其聲銷，其志無窮，其口雖言，其心未嘗言，方且與世違而心不屑與之俱。是陸沈者也，是其市南宜僚邪？」子路請往召之。孔子曰：「已矣！彼知丘之著於己也，知丘之適楚也，以丘為必使楚王之召己也，彼且以丘為佞人也。夫若然者，其於佞人也羞聞其言，而況親見其身乎！而何以為存？」子路往視之，其室虛矣。"
"1779","zhuangzi","ze-yang",25,"則陽","長梧封人問子牢曰：「君為政焉勿鹵莽，治民焉勿滅裂。昔予為禾，耕而鹵莽之，則其實亦鹵莽而報予；芸而滅裂之，其實亦滅裂而報予。予來年變齊，深其耕而熟耰之，其禾蘩以滋，予終年厭飧。」莊子聞之曰：「今人之治其形，理其心，多有似封人之所謂：遁其天，離其性，滅其情，亡其神，以眾為。故鹵莽其性者，欲惡之孽，為性萑葦蒹葭，始萌以扶吾形，尋擢吾性，並潰漏發，不擇所出，漂疽疥癕，內熱溲膏是也。」"
"1780","zhuangzi","ze-yang",25,"則陽","柏矩學於老聃，曰：「請之天下遊。」老聃曰：「已矣！天下猶是也。」又請之，老聃曰：「汝將何始？」曰：「始於齊。」至齊，見辜人焉，推而強之，解朝服而幕之，號天而哭之曰：「子乎子乎！天下有大菑，子獨先離之！」曰：「莫為盜！莫為殺人！榮辱立，然後睹所病；貨財聚，然後睹所爭。今立人之所病，聚人之所爭，窮困人之身，使無休時，欲無至此，得乎！古之君人者，以得為在民，以失為在己；以正為在民，以枉為在己。故一形有失其形者，退而自責。今則不然。匿為物而愚不識，大為難而罪不敢，重為任而罰不勝，遠其塗而誅不至。民知力竭，則以偽繼之，日出多偽，士民安得不偽！夫力不足則偽，知不足則欺，財不足則盜。盜竊之行，於誰責而可乎？」"
"1781","zhuangzi","ze-yang",25,"則陽","蘧伯玉行年六十而六十化，未嘗不始於是之而卒詘之以非也，未知今之所謂是之非五十九年非也。萬物有乎生而莫見其根，有乎出而莫見其門。人皆尊其知之所知，而莫知恃其知之所不知而後知，可不謂大疑乎！已乎已乎！且無所逃。此所謂然與，然乎？"
"1782","zhuangzi","ze-yang",25,"則陽","仲尼問於大史大弢、伯常騫、狶韋曰：「夫衛靈公飲酒湛樂，不聽國家之政；田獵畢弋，不應諸侯之際。其所以為靈公者何邪？」大弢曰：「是因是也。」伯常騫曰：「夫靈公有妻三人，同濫而浴。史鰌奉御而進所，搏幣而扶翼。其慢若彼之甚也，見賢人若此其肅也，是其所以為靈公也。」狶韋曰：「夫靈公也死，卜葬於故墓不吉，卜葬於沙丘而吉。掘之數仞，得石槨焉，洗而視之，有銘焉，曰：『不馮其子，靈公奪而里之。』夫靈公之為靈也久矣，之二人何足以識之？」"
"1783","zhuangzi","ze-yang",25,"則陽","少知問於大公調曰：「何謂丘里之言？」大公調曰：「丘里者，合十姓百名而以為風俗也。合異以為同，散同以為異。今指馬之百體而不得馬，而馬係於前者，立其百體而謂之馬也。是故丘山積卑而為高，江河合水而為大，大人合并而為公。是以自外入者，有主而不執；由中出者，有正而不距。四時殊氣，天不賜，故歲成；五官殊職，君不私，故國治；文武大人不賜，故德備；萬物殊理，道不私，故無名。無名故無為，無為而無不為。時有終始，世有變化，禍福淳淳，至有所拂者而有所宜；自殉殊面，有所正者有所差。比於大澤，百材皆度；觀於大山，木石同壇。此之謂丘里之言。」"
"1784","zhuangzi","ze-yang",25,"則陽","少知曰：「然則謂之道，足乎？」大公調曰：「不然。今計物之數，不止於萬，而期曰『萬物』者，以數之多者號而讀之也。是故天地者，形之大者也；陰陽者，氣之大者也；道者為之公。因其大而號以讀之，則可也。已有之矣，乃將得比哉！則若以斯辯，譬猶狗馬，其不及遠矣。」"
"1785","zhuangzi","ze-yang",25,"則陽","少知曰：「四方之內，六合之裏，萬物之所生惡起？」太公調曰：「陰陽相照、相蓋、相治，四時相代、相生、相殺，欲惡去就於是橋起，雌雄片合於是庸有。安危相易，禍福相生，緩急相摩，聚散以成。此名實之可紀，精微之可志也。隨序之相理，橋運之相使，窮則反，終則始。此物之所有，言之所盡，知之所至，極物而已。覩道之人，不隨其所廢，不原其所起，此議之所止。」"
"1786","zhuangzi","ze-yang",25,"則陽","少知曰：「季真之莫為，接子之或使，二家之議，孰正於其情？孰偏於其理？」太公調曰：「雞鳴狗吠，是人之所知，雖有大知，不能以言讀其所自化，又不能以意其所將為。斯而析之，精至於無倫，大至於不可圍，或之使，莫之為，未免於物而終以為過。或使則實，莫為則虛。有名有實，是物之居；無名無實，在物之虛。可言可意，言而愈疏。未生不可忌，已死不可阻。死生非遠也，理不可睹。或之使，莫之為，疑之所假。吾觀之本，其往無窮；吾求之末，其來無止。無窮、無止，言之無也，與物同理；或使、莫為，言之本也，與物終始。道不可有，有不可無。道之為名，所假而行。或使莫為，在物一曲，夫胡為於大方？言而足，則終日言而盡道；言而不足，則終日言而盡物。道、物之極，言、默不足以載；非言非默，議其有極。」"
"1787","zhuangzi","what-comes-from-without",26,"外物","外物不可必，故龍逢誅，比干戮，箕子狂，惡來死，桀、紂亡。人主莫不欲其臣之忠，而忠未必信，故伍員流於江，萇弘死於蜀，藏其血三年，化而為碧。人親莫不欲其子之孝，而孝未必愛，故孝己憂而曾參悲。"
"1788","zhuangzi","what-comes-from-without",26,"外物","木與木相摩則然，金與火相守則流。陰陽錯行，則天地大絯，於是乎有雷有霆，水中有火，乃焚大槐。有甚憂兩陷而無所逃，螴蜳不得成，心若縣於天地之間，慰睯沈屯，利害相摩，生火甚多，眾人焚和。月固不勝火，於是乎有僓然而道盡。"
"1789","zhuangzi","what-comes-from-without",26,"外物","莊周家貧，故往貸粟於監河侯。監河侯曰：「諾。我將得邑金，將貸子三百金，可乎？」莊周忿然作色曰：「周昨來，有中道而呼者。周顧視車轍中，有鮒魚焉。周問之曰：『鮒魚來！子何為者邪？』對曰：『我，東海之波臣也。君豈有斗升之水而活我哉？』周曰：『諾。我且南遊吳、越之王，激西江之水而迎子，可乎？』鮒魚忿然作色曰：『吾失我常與，我無所處。吾得斗升之水然活耳，君乃言此，曾不如早索我於枯魚之肆！』」"
"1790","zhuangzi","what-comes-from-without",26,"外物","任公子為大鉤巨緇，五十犗以為餌，蹲乎會稽，投竿東海，旦旦而釣，期年不得魚。已而大魚食之，牽巨鉤錎沒而下，騖揚而奮鬐，白波若山，海水震蕩，聲侔鬼神，憚赫千里。任公子得若魚，離而腊之，自制河以東，蒼梧以北，莫不厭若魚者。"
"1791","zhuangzi","what-comes-from-without",26,"外物","已而後世輇才諷說之徒，皆驚而相告也。夫揭竿累，趣灌瀆，守鯢鮒，其於得大魚難矣；飾小說以干縣令，其於大達亦遠矣。是以未嘗聞任氏之風俗，其不可與經於世亦遠矣。"
"1792","zhuangzi","what-comes-from-without",26,"外物","儒以《詩》、《禮》發冢。大儒臚傳曰：「東方作矣，事之何若？」小儒曰：「未解裙襦，口中有珠。《詩》固有之曰：『青青之麥，生於陵陂。生不布施，死何含珠為？』接其鬢，壓其顪，儒以金椎控其頤，徐別其頰，無傷口中珠！」"
"1793","zhuangzi","what-comes-from-without",26,"外物","老萊子之弟子出薪，遇仲尼，反以告曰：「有人於彼，修上而趨下，末僂而後耳，視若營四海，不知其誰氏之子。」老萊子曰：「是丘也，召而來！」仲尼至。曰：「丘！去汝躬矜與汝容知，斯為君子矣。」仲尼揖而退，蹙然改容而問曰：「業可得進乎？」老萊子曰：「夫不忍一世之傷，而驁萬世之患，抑固窶邪？亡其略弗及邪？惠以歡為驁，終身之醜，中民之行進焉耳，相引以名，相結以隱。與其譽堯而非桀，不如兩忘而閉其所譽。反無非傷也，動無非邪也。聖人躊躇以興事，以每成功。奈何哉其載焉終矜爾！」"
"1794","zhuangzi","what-comes-from-without",26,"外物","宋元君夜半而夢人被髮闚阿門，曰：「予自宰路之淵，予為清江使河伯之所，漁者余且得予。」元君覺，使人占之，曰：「此神龜也。」君曰：「漁者有余且乎？」左右曰：「有。」君曰：「令余且會朝。」明日，余且朝。君曰：「漁何得？」對曰：「且之網，得白龜焉，其圓五尺。」君曰：「獻若之龜。」龜至，君再欲殺之，再欲活之，心疑，卜之，曰：「殺龜以卜，吉。」乃刳龜，七十二鑽而無遺筴。"
"1795","zhuangzi","what-comes-from-without",26,"外物","仲尼曰：「神龜能見夢於元君而不能避余且之網；知能七十二鑽而無遺筴，不能避刳腸之患。如是，則知有所困，神有所不及也。雖有至知，萬人謀之。魚不畏網而畏鵜鶘。去小知而大知明，去善而自善矣。」嬰兒生無石師而能言，與能言者處也。"
"1796","zhuangzi","what-comes-from-without",26,"外物","惠子謂莊子曰：「子言無用。」莊子曰：「知無用而始可與言用矣。夫地非不廣且大也，人之所用容足耳。然則廁足而墊之，致黃泉，人尚有用乎？」惠子曰：「無用。」莊子曰：「然則無用之為用也亦明矣。」"
"1797","zhuangzi","what-comes-from-without",26,"外物","莊子曰：「人有能遊，且得不遊乎？人而不能遊，且得遊乎？夫流遁之志，決絕之行，噫！其非至知厚德之任與！覆墜而不反，火馳而不顧，雖相與為君臣，時也，易世而無以相賤。故曰：至人不留行焉。夫尊古而卑今，學者之流也。且以豨韋氏之流觀今之世，夫孰能不波？唯至人乃能遊於世而不僻，順人而不失己，彼教不學，承意不彼。"
"1798","zhuangzi","what-comes-from-without",26,"外物","目徹為明，耳徹為聰，鼻徹為顫，口徹為甘，心徹為知，知徹為德。凡道不欲壅，壅則哽，哽而不止則跈，跈則眾害生。物之有知者恃息，其不殷，非天之罪。天之穿之，日夜無降，人則顧塞其竇。胞有重閬，心有天遊。室無空虛，則婦姑勃谿；心無天遊，則六鑿相攘。大林丘山之善於人也，亦神者不勝。"
"1799","zhuangzi","what-comes-from-without",26,"外物","德溢乎名，名溢乎暴，謀稽乎誸，知出乎爭，柴生乎守，官事果乎眾宜。春雨日時，草木怒生，銚鎒於是乎始修，草木之到植者過半，而不知其然。"
"1800","zhuangzi","what-comes-from-without",26,"外物","靜然可以補病，眥搣可以休老，寧可以止遽。雖然，若是，勞者之務也，非佚者之所未嘗過而問焉。聖人之所以駴天下，神人未嘗過而問焉；賢人所以駴世，聖人未嘗過而問焉；君子所以駴國，賢人未嘗過而問焉；小人所以合時，君子未嘗過而問焉。"
"1801","zhuangzi","what-comes-from-without",26,"外物","演門有親死者，以善毀，爵為官師，其黨人毀而死者半。堯與許由天下，許由逃之；湯與務光天下，務光怒之。紀他聞之，帥弟子而踆於窾水，諸侯弔之三年，申徒狄因以踣河。"
"1802","zhuangzi","what-comes-from-without",26,"外物","荃者所以在魚，得魚而忘荃；蹄者所以在兔，得兔而忘蹄；言者所以在意，得意而忘言。吾安得忘言之人而與之言哉？」"
"1803","zhuangzi","metaphorical-language",27,"寓言","寓言十九，重言十七，卮言日出，和以天倪。寓言十九，藉外論之。親父不為其子媒。親父譽之，不若非其父者也；非吾罪也，人之罪也。與己同則應，不與己同則反，同於己為是之，異於己為非之。重言十七，所以已言也，是為耆艾。年先矣，而無經緯本末以期年耆者，是非先也。人而無以先人，無人道也；人而無人道，是之謂陳人。"
"1804","zhuangzi","metaphorical-language",27,"寓言","卮言日出，和以天倪，因以曼衍，所以窮年。不言則齊，齊與言不齊，言與齊不齊也，故曰無言。言無言，終身言，未嘗言；終身不言，未嘗不言。有自也而可，有自也而不可；有自也而然，有自也而不然。惡乎然？然於然。惡乎不然？不然於不然。惡乎可？可於可。惡乎不可？不可於不可。物固有所然，物固有所可，無物不然，無物不可。非卮言日出，和以天倪，孰得其久！萬物皆種也，以不同形相禪，始卒若環，莫得其倫，是謂天均。天均者，天倪也。"
"1805","zhuangzi","metaphorical-language",27,"寓言","莊子謂惠子曰：「孔子行年六十而六十化，始時所是，卒而非之，未知今之所謂是之非五十九年非也。」惠子曰：「孔子勤志服知也。」莊子曰：「孔子謝之矣，而其未之嘗言。孔子云：『夫受才乎大本，復靈以生。』鳴而當律，言而當法，利義陳乎前，而好惡是非直服人之口而已矣。使人乃以心服而不敢蘁立，定天下之定。已乎已乎！吾且不得及彼乎！」"
"1806","zhuangzi","metaphorical-language",27,"寓言","曾子再仕而心再化，曰：「吾及親仕，三釜而心樂；後仕，三千鍾而不洎，吾心悲。」弟子問於仲尼曰：「若參者，可謂無所縣其罪乎？」曰：「既已縣矣。夫無所縣者，可以有哀乎？彼視三釜、三千鍾，如觀雀蚊虻相過乎前也。」"
"1807","zhuangzi","metaphorical-language",27,"寓言","顏成子游謂東郭子綦曰：自吾聞子之言，一年而野，二年而從，三年而通，四年而物，五年而來，六年而鬼入，七年而天成，八年而不知死、不知生，九年而大妙。"
"1808","zhuangzi","metaphorical-language",27,"寓言","生有為，死也。勸公：以其死也，有自也；而生陽也，無自也。而果然乎？惡乎其所適？惡乎其所不適？天有曆數，地有人據，吾惡乎求之？莫知其所終，若之何其無命也？莫知其所始，若之何其有命也？有以相應也，若之何其無鬼邪？無以相應也，若之何其有鬼邪？」"
"1809","zhuangzi","metaphorical-language",27,"寓言","眾罔兩問於景曰：「若向也俯而今也仰，向也括而今被髮，向也坐而今也起，向也行而今也止，何也？」景曰：「搜搜也，奚稍問也？予有而不知其所以。予，蜩甲也，蛇蛻也，似之而非也。火與日，吾屯也；陰與夜，吾代也。彼，吾所以有待邪？而況乎以有待者乎！彼來則我與之來，彼往則我與之往，彼強陽則我與之強陽。強陽者，又何以有問乎！」"
"1810","zhuangzi","metaphorical-language",27,"寓言","陽子居南之沛，老聃西遊於秦，邀於郊，至於梁而遇老子。老子中道仰天而歎曰：「始以汝為可教，今不可也。」陽子居不答。至舍，進盥漱巾櫛，脫屨戶外，膝行而前曰：「向者弟子欲請夫子，夫子行不閒，是以不敢。今閒矣，請問其過。」老子曰：「而睢睢盱盱，而誰與居？大白若辱，盛德若不足。」陽子居蹴然變容曰：「敬聞命矣。」其往也，舍者迎將其家，公執席，妻執巾櫛，舍者避席，煬者避灶。其反也，舍者與之爭席矣。"
"1811","zhuangzi","kings-who-have-wished-to-resign",28,"讓王","堯以天下讓許由，許由不受。又讓於子州支父，子州支父曰：「以為我天子，猶之可也。雖然，我適有幽憂之病，方且治之，未暇治天下也。」夫天下至重也，而不以害其生，又況他物乎！唯無以天下為者，可以託天下也。"
"1812","zhuangzi","kings-who-have-wished-to-resign",28,"讓王","舜讓天下於子州支伯，子州支伯曰：「予適有幽憂之病，方且治之，未暇治天下也。」故天下大器也，而不以易生，此有道者之所以異乎俗者也。"
"1813","zhuangzi","kings-who-have-wished-to-resign",28,"讓王","舜以天下讓善卷，善卷曰：「余立於宇宙之中，冬日衣皮毛，夏日衣葛絺；春耕種，形足以勞動；秋收斂，身足以休息；日出而作，日入而息，逍遙於天地之間而心意自得。吾何以天下為哉？悲夫！子之不知余也！」遂不受。於是去而入深山，莫知其處。"
